Playoff,Rank,PlayoffProgScore,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,POSS,OFFRTG,DEFRTG,NETRTG,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PACE,AvgPIE_NextYearPlayers,CER_NextYearCoach,PlayoffNextSeason
1.0,3.0,2.0,34.0,20.0,14.0,58.82352941176471,7000.0,2598.0,954.0,2248.0,42.437722419928825,151.0,485.0,31.1340206185567,539.0,717.0,75.17433751743376,386.0,896.0,1282.0,613.0,608.0,251.0,216.0,141.0,713.0,717.0,2688.914140374378,96.61892735772814,93.82969735317478,2.7892300045533602,1.0082236842105263,22.797306570549402,6.689774696707106,14.278884462151394,10.643420506434206,19.17086029235562,45.79626334519573,50.67330347808448,76.8261182964108,0.1526254041060421,0.33,1
0.0,6.0,0.0,32.0,13.0,19.0,40.625,6475.0,1831.0,647.0,1774.0,36.471251409244644,85.0,310.0,27.419354838709676,452.0,664.0,68.07228915662651,365.0,595.0,960.0,415.0,524.0,272.0,88.0,118.0,707.0,661.0,2129.43539688078,85.98523358267025,93.96857039810114,-7.983336815430889,0.7919847328244275,19.48873399061068,7.206317867719645,13.67816091954023,10.196494954859267,20.230410476572878,38.86696730552424,44.30925000967979,65.77406631291984,0.11503485931015332,0.13,1
1.0,3.0,1.0,32.0,20.0,12.0,62.5,6575.0,1957.0,754.0,1826.0,41.292442497261774,93.0,295.0,31.52542372881356,356.0,469.0,75.90618336886993,292.0,651.0,943.0,467.0,448.0,300.0,153.0,87.0,602.0,538.0,2115.336914908299,92.51481341849683,89.72565961589524,2.7891538026015894,1.0424107142857142,22.076861454490558,6.089676746611053,13.676470588235293,9.869178440607012,18.06189424115854,43.83899233296823,48.14599775630302,64.3448491226859,0.09338190809100236,0.29,0
0.0,6.0,0.0,32.0,15.0,17.0,46.875,6425.0,2193.0,770.0,1831.0,42.05352266521027,204.0,571.0,35.72679509632224,449.0,592.0,75.8445945945946,258.0,612.0,870.0,495.0,497.0,237.0,63.0,130.0,690.0,707.0,2242.154363143822,97.80771725837374,97.58471744702314,0.2229998113506042,0.9959758551307847,22.076981323709532,5.518716577540107,13.421052631578947,9.420682187330806,19.200457411299297,47.62424904423812,52.426989500258195,69.79468834688942,0.09151167283566752,0.15,0
0.0,6.0,0.0,32.0,12.0,20.0,37.5,6475.0,2077.0,671.0,1810.0,37.07182320441989,176.0,552.0,31.88405797101449,559.0,727.0,76.89133425034387,308.0,693.0,1001.0,437.0,507.0,210.0,127.0,126.0,695.0,719.0,2236.8137372014994,92.85529525576662,96.3871047527361,-3.5318094969694727,0.8619329388560157,19.536718356653836,6.184738955823293,13.574926542605288,9.92563212692117,19.227268590151997,41.93370165745856,48.75861550885496,69.09077180545171,0.11355983042300177,0.2538888888888889,0
0.0,8.0,0.0,32.0,10.0,22.0,31.25,6475.0,2003.0,727.0,1775.0,40.95774647887324,166.0,500.0,33.2,383.0,578.0,66.26297577854672,309.0,650.0,959.0,466.0,529.0,226.0,102.0,117.0,617.0,618.0,2158.1897507732738,92.80926291501153,97.48911092021183,-4.679848005200299,0.8809073724007561,21.592170004191402,6.710097719869707,13.655462184873949,10.240256273358249,20.677632196128712,45.63380281690141,49.35150690871819,66.66223168411656,0.1045197344861069,0.23842105263157895,1
1.0,4.0,1.0,34.0,18.0,16.0,52.94117647058824,6850.0,2380.0,875.0,1978.0,44.2366026289181,180.0,524.0,34.35114503816794,450.0,624.0,72.11538461538461,361.0,718.0,1079.0,580.0,558.0,242.0,101.0,126.0,634.0,666.0,2374.9108896291336,100.21428637146302,99.79321794133082,0.42106843013219475,1.039426523297491,24.42196894766746,7.127344521224087,13.611374407582938,10.435203094777563,19.853694637367642,48.78665318503539,52.828781475299216,69.34046393077763,0.0950189410461472,0.26,1
1.0,3.0,1.0,34.0,18.0,16.0,52.94117647058824,6850.0,2165.0,767.0,1900.0,40.36842105263158,177.0,542.0,32.656826568265686,454.0,640.0,70.9375,332.0,724.0,1056.0,526.0,613.0,257.0,139.0,133.0,660.0,676.0,2369.946747901272,91.35226358639643,92.40713960933404,-1.0548760229376057,0.8580750407830342,22.19459152260717,6.354066985645933,13.829990448901624,10.095602294455066,21.935160667000645,45.026315789473685,49.619545287862124,69.19552548616852,0.08904257001705108,0.49,0
0.0,6.0,0.0,34.0,14.0,20.0,41.17647058823529,6850.0,2211.0,801.0,1946.0,41.161356628982524,172.0,492.0,34.959349593495936,437.0,601.0,72.71214642262895,310.0,715.0,1025.0,531.0,536.0,258.0,127.0,144.0,624.0,665.0,2345.5365046673305,94.26414790818137,97.54697892985934,-3.282831021677964,0.9906716417910447,22.638743798844104,6.072477962781587,13.503305004721435,9.85576923076923,19.516173664817,45.580678314491266,50.01266716128916,68.4828176545206,0.08451540961776295,0.13,0
0.0,7.0,0.0,34.0,10.0,24.0,29.411764705882355,6825.0,2523.0,945.0,2211.0,42.74084124830394,148.0,419.0,35.32219570405728,485.0,681.0,71.21879588839941,340.0,804.0,1144.0,491.0,530.0,193.0,113.0,124.0,654.0,633.0,2608.3133018736507,96.729177364837,104.8570353122589,-8.127857947421901,0.9264150943396227,18.82442571784977,5.802047781569966,13.673469387755102,9.744463373083475,17.430540938749736,46.087743102668476,50.24615237548991,76.4340894321949,0.0983902972529166,0.256,0
0.0,6.0,0.0,34.0,10.0,24.0,29.411764705882355,6875.0,2636.0,971.0,2355.0,41.231422505307854,163.0,496.0,32.86290322580645,531.0,674.0,78.7833827893175,397.0,785.0,1182.0,596.0,561.0,238.0,95.0,147.0,713.0,645.0,2680.052556966608,98.3562801090562,102.68455343707234,-4.328273328016138,1.0623885918003566,22.23836985773805,6.633249791144528,14.233907524932004,10.278260869565218,17.4627088676943,44.69214437367304,49.7065878200003,77.96516529357405,0.09762790856486565,0.09,0
0.0,7.0,0.0,34.0,16.0,18.0,47.05882352941176,6900.0,2767.0,991.0,2303.0,43.0308293530178,133.0,413.0,32.20338983050847,652.0,864.0,75.46296296296296,353.0,792.0,1145.0,557.0,472.0,309.0,131.0,140.0,751.0,748.0,2713.3651478382444,101.97669127594149,100.28137945856047,1.6953118173810253,1.180084745762712,20.52801483220073,5.810699588477366,13.870402802101577,9.715740347899873,14.95962169905805,45.91836734693878,51.56233694598906,78.64826515473172,0.10900988418542626,0.2733333333333333,0
1.0,1.0,3.0,32.0,20.0,12.0,62.5,6425.0,2148.0,792.0,1815.0,43.63636363636363,135.0,396.0,34.090909090909086,429.0,567.0,75.66137566137566,288.0,652.0,940.0,477.0,474.0,246.0,102.0,94.0,617.0,645.0,2167.419999031711,99.10400388293976,93.89043198407003,5.213571898869731,1.0063291139240507,22.007732705848355,6.160427807486631,13.415637860082304,9.858416360776088,18.67259147206202,47.35537190082645,52.022785398744475,67.46832681810774,0.11619756103287546,0.36,1
1.0,2.0,2.0,32.0,21.0,11.0,65.625,6400.0,2162.0,833.0,1828.0,45.56892778993436,160.0,421.0,38.00475059382423,336.0,500.0,67.2,255.0,660.0,915.0,553.0,437.0,265.0,82.0,76.0,616.0,600.0,2171.420617719708,99.56615417377768,95.88193015254632,3.6842240212313584,1.265446224256293,25.46719854676182,5.460385438972163,13.692946058091286,9.64172813487882,17.585513078470825,49.945295404814004,52.783203125,67.85689430374087,0.11931330526579531,0.35,1
1.0,1.0,3.0,32.0,18.0,14.0,56.25,6450.0,2089.0,772.0,1740.0,44.36781609195402,145.0,400.0,36.25,400.0,567.0,70.54673721340387,260.0,610.0,870.0,496.0,458.0,261.0,100.0,88.0,638.0,597.0,2110.12656138065,98.99880122039568,95.49190256538883,3.50689865500685,1.0829694323144106,23.50569909301879,5.720572057205721,13.232104121475054,9.503003823047514,18.713125337081404,48.53448275862069,52.501156080985986,65.43028097304341,0.12656024641079225,0.32,0
0.0,6.0,0.0,34.0,16.0,18.0,47.05882352941176,6850.0,2243.0,825.0,1923.0,42.90171606864275,181.0,500.0,36.199999999999996,412.0,537.0,76.72253258845437,271.0,686.0,957.0,527.0,470.0,262.0,128.0,96.0,587.0,614.0,2285.3879993994606,98.14526026168865,98.71409146249202,-0.5688312008033733,1.1212765957446809,23.05954175564419,5.382323733862959,13.557312252964428,9.479940564635958,17.87561613825838,47.60790431617264,51.9386091660183,66.72665691677257,0.11568655830657282,0.266875,1
1.0,2.0,2.0,34.0,18.0,16.0,52.94117647058824,6900.0,2252.0,819.0,1932.0,42.391304347826086,216.0,617.0,35.008103727714754,398.0,531.0,74.95291902071564,263.0,741.0,1004.0,539.0,506.0,209.0,124.0,123.0,587.0,589.0,2326.9226111331477,96.78018466215073,98.71406934678518,-1.9338846846344495,1.065217391304348,23.16364100039931,5.297079556898288,13.327338129496402,9.539192399049881,18.93967750145978,47.98136645962733,51.993867863541496,67.44703220675791,0.09564606306983431,0.31,1
1.0,3.0,1.0,34.0,18.0,16.0,52.94117647058824,6925.0,2316.0,828.0,1860.0,44.516129032258064,208.0,605.0,34.3801652892562,452.0,552.0,81.88405797101449,242.0,732.0,974.0,498.0,462.0,214.0,112.0,86.0,613.0,590.0,2262.7653221822575,102.35263804407265,100.98263295799048,1.3700050860821733,1.077922077922078,22.008468802222872,5.221143473570658,13.593314763231199,9.72055888223553,18.012538598296995,50.10752688172043,55.06733622460626,65.35062302331428,0.05994354645887008,0.17,0
0.0,5.0,0.0,34.0,11.0,23.0,32.35294117647059,6875.0,2372.0,822.0,2069.0,39.72933784436926,216.0,645.0,33.48837209302326,512.0,650.0,78.76923076923077,285.0,736.0,1021.0,475.0,576.0,252.0,112.0,134.0,674.0,668.0,2544.611375068682,93.21659186310825,104.37743169832021,-11.16083983521196,0.8246527777777778,18.666897611710127,5.102954341987466,13.667595171773446,9.307201458523245,19.651995905834188,44.949250845819236,50.360934182590235,74.0250581838162,0.09919229620805513,0.1,1
1.0,4.0,1.0,34.0,16.0,18.0,47.05882352941176,6850.0,2413.0,870.0,2087.0,41.68663152850982,243.0,653.0,37.21286370597244,430.0,580.0,74.13793103448276,287.0,788.0,1075.0,500.0,612.0,289.0,109.0,115.0,618.0,608.0,2589.559496110131,93.18187141962379,96.58013278925782,-3.398261369634028,0.8169934640522876,19.308303236556938,5.106761565836299,13.516295025728988,9.388646288209607,20.7162683636856,47.508385241974125,51.51139953889506,75.60757652876295,0.10005880419191238,0.24,1
1.0,3.0,2.0,34.0,19.0,15.0,55.88235294117647,6900.0,2573.0,912.0,2168.0,42.066420664206646,259.0,706.0,36.68555240793201,490.0,653.0,75.03828483920367,327.0,778.0,1105.0,551.0,547.0,290.0,117.0,109.0,655.0,625.0,2586.344254251635,99.48404957191222,98.13078811251971,1.3532614593925132,1.0073126142595978,21.304201832150653,5.6869565217391305,13.769911504424778,9.692982456140351,18.219243784806416,48.039667896678964,52.396428978707455,74.96650012323579,0.10223379121254479,0.16,0
1.0,3.0,1.0,32.0,16.0,16.0,50.0,6500.0,2208.0,833.0,1911.0,43.58974358974359,145.0,424.0,34.19811320754717,397.0,546.0,72.7106227106227,319.0,606.0,925.0,473.0,486.0,255.0,130.0,108.0,583.0,637.0,2235.278593117409,98.77963341118186,99.89806223150775,-1.1184288203258888,0.9732510288065843,21.160673280565682,6.4574898785425106,12.70440251572327,9.52626158599382,18.428356918596716,47.38356881214024,51.31923913649803,68.77780286515105,0.10052105210387828,0.25,0
0.0,5.0,0.0,32.0,13.0,19.0,40.625,6450.0,2140.0,768.0,1914.0,40.12539184952978,174.0,532.0,32.70676691729324,430.0,587.0,73.25383304940375,356.0,614.0,970.0,452.0,532.0,320.0,125.0,114.0,643.0,600.0,2248.528893161714,95.17333784361077,98.06411679680454,-2.8907789531937738,0.849624060150376,20.10203210528601,7.014778325123153,13.204301075268818,9.974293059125964,19.672519117842825,44.67084639498432,49.25700185979707,69.72182614454928,0.11049215353752738,0.2538888888888889,0
1.0,4.0,1.0,32.0,20.0,12.0,62.5,6425.0,2243.0,803.0,1800.0,44.611111111111114,124.0,394.0,31.472081218274113,513.0,661.0,77.60968229954615,275.0,619.0,894.0,465.0,429.0,285.0,91.0,91.0,630.0,699.0,2181.9939357206276,102.79588606002355,96.33390659748974,6.4619794625338045,1.083916083916084,21.310783333888075,6.043956043956044,12.990556138509968,9.597423510466989,17.02489046923614,48.05555555555556,53.638728931912524,67.92199021698453,0.0857414353805872,0.2529411764705882,0
0.0,5.0,0.0,32.0,13.0,19.0,40.625,6450.0,2064.0,767.0,1894.0,40.49630411826822,101.0,313.0,32.26837060702875,429.0,587.0,73.08347529812606,300.0,642.0,942.0,514.0,519.0,292.0,138.0,127.0,625.0,603.0,2261.679561862186,91.25961231663501,95.90217980367312,-4.642567487038107,0.9903660886319846,22.726473222262786,6.012024048096192,13.169230769230769,9.548910288900153,19.428888023718965,43.16261879619852,47.9491515973758,70.12959881743213,0.05947231490058595,0.2538888888888889,0
0.0,7.0,0.0,32.0,11.0,21.0,34.375,6400.0,2091.0,793.0,1889.0,41.97988353626258,100.0,328.0,30.48780487804878,405.0,538.0,75.27881040892194,292.0,626.0,918.0,427.0,501.0,267.0,94.0,127.0,623.0,600.0,2250.355225424981,92.91866352367161,101.80614927438147,-8.887485750709857,0.8522954091816367,18.974782077765557,5.934959349593496,13.390374331550802,9.567483064095883,19.073216787476397,44.62678665960826,49.18333552866794,70.32360079453066,0.07052844474196215,0.23842105263157895,0
0.0,7.0,0.0,34.0,8.0,26.0,23.52941176470588,6925.0,2097.0,801.0,2095.0,38.233890214797135,116.0,349.0,33.2378223495702,379.0,556.0,68.16546762589928,357.0,643.0,1000.0,461.0,479.0,310.0,111.0,146.0,664.0,667.0,2373.287910795998,88.35843263941241,95.64789799306924,-7.289465353656823,0.9624217118997912,19.42452906379071,6.113013698630137,13.594080338266386,9.460737937559129,16.99401129622797,41.00238663484487,44.81458685951685,68.54261114212268,0.11095491191502353,0.266875,0
0.0,5.0,0.0,34.0,17.0,17.0,50.0,6825.0,2300.0,826.0,1922.0,42.97606659729448,192.0,519.0,36.99421965317919,456.0,598.0,76.2541806020067,264.0,652.0,916.0,501.0,464.0,282.0,137.0,137.0,748.0,660.0,2306.6143605058833,99.71324376457828,96.89526078862282,2.8179829759554593,1.0797413793103448,21.720145706979878,5.415384615384616,13.569198751300728,9.462809917355372,17.515250347285136,47.97086368366285,52.62868858460863,67.59309481335922,0.11012719632107783,0.16,0
0.0,5.0,0.0,34.0,16.0,18.0,47.05882352941176,6800.0,2361.0,826.0,1994.0,41.424272818455364,178.0,539.0,33.024118738404454,531.0,693.0,76.62337662337663,342.0,720.0,1062.0,549.0,517.0,243.0,179.0,112.0,697.0,672.0,2385.0578385377166,98.99131005760151,98.69781612689282,0.2934939307086921,1.0618955512572534,23.018309708438473,6.532951289398281,13.859480269489895,10.182166826462128,18.35989658797125,45.8876629889669,51.35019922398344,70.14875995699167,0.08193096474464423,0.26199999999999996,0
0.0,5.0,0.0,34.0,18.0,16.0,52.94117647058824,6900.0,2960.0,1079.0,2434.0,44.3303204601479,265.0,722.0,36.70360110803324,537.0,684.0,78.50877192982456,334.0,811.0,1145.0,640.0,442.0,275.0,127.0,126.0,741.0,669.0,2754.021576900346,107.47918697614136,104.5380335487537,2.941153427387661,1.4479638009049773,23.238743129976513,5.525227460711331,13.305988515176374,9.43163097199341,13.912671232876713,49.77403451109285,54.11413695264282,79.82671237392307,0.11583877110712804,0.17,1
1.0,1.0,4.0,34.0,23.0,11.0,67.64705882352942,6850.0,3025.0,1063.0,2419.0,43.94377842083506,283.0,802.0,35.28678304239401,616.0,754.0,81.6976127320955,279.0,873.0,1152.0,683.0,486.0,285.0,159.0,109.0,658.0,684.0,2869.96495648487,105.40198385227033,101.18590449817953,4.216079354090809,1.4053497942386832,23.79819999044649,4.5588235294117645,13.247344461305008,9.06372934697089,15.015015015015013,49.79330301777594,54.98480419956666,83.79459726963125,0.08516643682062405,0.27,0
0.0,6.0,0.0,34.0,16.0,18.0,47.05882352941176,6825.0,3010.0,1069.0,2485.0,43.01810865191147,230.0,701.0,32.81027104136947,642.0,773.0,83.05304010349288,375.0,851.0,1226.0,560.0,489.0,232.0,156.0,129.0,794.0,717.0,2817.947416985645,106.81533593766605,106.77984911509542,0.035486822570632626,1.1451942740286298,19.872620639565778,6.082725060827251,13.183578621223857,9.714738510301109,14.755048097232448,47.645875251509054,53.2720733986521,82.57721368456102,0.10975112613086091,0.15,1
0.0,7.0,0.0,32.0,10.0,22.0,31.25,6525.0,2155.0,761.0,1828.0,41.63019693654267,145.0,433.0,33.48729792147806,488.0,697.0,70.01434720229555,309.0,627.0,936.0,480.0,593.0,265.0,93.0,130.0,761.0,729.0,2321.170875035035,92.84107530288883,99.21716771348164,-6.376092410592818,0.8094435075885329,20.679218628949712,6.471204188481676,13.42612419700214,9.910005293806247,21.74008681370249,45.596280087527354,50.475949556842245,71.14700000107388,0.11881461679519593,0.1,0
0.0,7.0,0.0,32.0,11.0,21.0,34.375,6525.0,2088.0,733.0,1891.0,38.7625594923321,172.0,519.0,33.140655105973025,450.0,612.0,73.52941176470588,300.0,696.0,996.0,451.0,500.0,244.0,106.0,144.0,633.0,643.0,2279.6168307186244,91.59434041122519,96.595180835976,-5.000840424750805,0.902,19.784026592654484,5.644402634054563,13.397497593840232,9.476688867745004,18.795014058670514,43.31041776837652,48.32706871331494,69.87331281896167,0.09080423633775282,0.11,0
1.0,3.0,1.0,32.0,21.0,11.0,65.625,6400.0,2343.0,876.0,1993.0,43.953838434520826,142.0,459.0,30.93681917211329,449.0,650.0,69.07692307692308,388.0,650.0,1038.0,567.0,458.0,332.0,157.0,116.0,571.0,600.0,2262.3766733101993,103.56365620459817,96.18203837012618,7.381617834471996,1.237991266375546,25.06213959368637,7.615309126594701,13.402061855670103,10.437405731523379,16.733649981731823,47.51630707476166,51.404124616059676,70.69927104094373,0.11837262961152047,0.2529411764705882,1
1.0,2.0,2.0,32.0,20.0,12.0,62.5,6525.0,2294.0,837.0,1974.0,42.401215805471125,163.0,423.0,38.53427895981088,457.0,618.0,73.94822006472492,374.0,723.0,1097.0,558.0,494.0,276.0,158.0,143.0,588.0,616.0,2289.203067252457,100.20954596890788,93.43863070073843,6.770915268169446,1.1295546558704452,24.375294965410024,7.22007722007722,13.564727954971858,10.43767840152236,18.029723495576512,46.52988855116515,51.070385409987885,70.1671438238301,0.09168800016542551,0.39,0
0.0,6.0,0.0,32.0,14.0,18.0,43.75,6575.0,2166.0,780.0,1945.0,40.102827763496144,112.0,395.0,28.354430379746837,494.0,653.0,75.65084226646248,301.0,648.0,949.0,500.0,456.0,247.0,109.0,128.0,675.0,633.0,2291.4779553515627,94.52414739323504,100.11006192062844,-5.585914527393399,1.0964912280701755,21.819978622630437,5.87890625,12.96,9.377470355731225,16.962266396857515,42.98200514138817,48.514549885321095,69.70275149358366,0.1383398851719488,0.23842105263157895,1
1.0,3.0,2.0,34.0,19.0,15.0,55.88235294117647,6825.0,2299.0,862.0,2107.0,40.91124822021832,150.0,473.0,31.712473572938688,425.0,626.0,67.89137380191693,349.0,718.0,1067.0,568.0,461.0,297.0,122.0,141.0,641.0,640.0,2396.7503433464467,95.9215467051957,92.45852435785717,3.463022347338523,1.2321041214750543,23.698755340822597,6.345454545454546,13.508936970837253,9.865926953305594,16.212756379596545,44.47081158044613,48.248854115948355,70.23444229586657,0.09812363985040295,0.38,1
1.0,4.0,2.0,34.0,18.0,16.0,52.94117647058824,6900.0,2312.0,874.0,2072.0,42.181467181467184,129.0,365.0,35.342465753424655,435.0,604.0,72.01986754966887,389.0,635.0,1024.0,519.0,485.0,314.0,118.0,117.0,641.0,646.0,2336.2827236008643,98.96062564022911,95.9216098874366,3.0390157527925084,1.0701030927835051,22.21477712252548,7.305164319248826,13.43915343915344,10.189054726368159,17.18176536439513,45.294401544401545,49.44904523988775,67.7183398145178,0.10144584336449153,0.31,1
1.0,1.0,4.0,34.0,25.0,9.0,73.52941176470588,6800.0,2329.0,853.0,1986.0,42.95065458207452,129.0,360.0,35.833333333333336,494.0,721.0,68.51595006934814,369.0,674.0,1043.0,527.0,500.0,304.0,108.0,132.0,684.0,723.0,2364.55130987989,98.49648811885177,88.51573620985693,9.980751908994847,1.054,22.287526508645293,6.942615239887112,14.23442449841605,10.378109452736318,17.836503474550877,46.19838872104733,50.55921224014867,69.54562676117324,0.12400384466999285,1.28,1
1.0,2.0,3.0,34.0,21.0,13.0,61.76470588235294,6875.0,2537.0,919.0,2190.0,41.9634703196347,157.0,461.0,34.05639913232104,542.0,741.0,73.14439946018894,418.0,720.0,1138.0,509.0,542.0,330.0,88.0,143.0,670.0,687.0,2546.495594097336,99.62711130860205,94.40424737322796,5.222863935374093,0.9391143911439115,19.988253707559497,7.314085739282589,14.201183431952662,10.551692165044043,17.723770781284745,45.54794520547945,50.4165275591803,74.07987182828614,0.09194423799794484,0.256,1
1.0,3.0,1.0,34.0,19.0,15.0,55.88235294117647,6950.0,2527.0,901.0,2214.0,40.69557362240289,153.0,429.0,35.66433566433567,572.0,745.0,76.77852348993288,452.0,723.0,1175.0,537.0,611.0,325.0,101.0,141.0,642.0,689.0,2597.7319816790605,97.27716399621248,95.46789343514324,1.8092705610692406,0.8788870703764321,20.67187853817416,7.726495726495727,14.02521823472357,10.676965015901862,19.379599086526262,44.150858175248416,49.708867731528834,74.75487717062045,0.09668227470558519,0.27,1
1.0,4.0,1.0,34.0,18.0,16.0,52.94117647058824,6800.0,2545.0,883.0,2159.0,40.898564150069475,168.0,438.0,38.35616438356164,611.0,816.0,74.87745098039215,388.0,721.0,1109.0,473.0,586.0,319.0,77.0,206.0,690.0,759.0,2619.4143401360543,97.15912297661968,98.15171126636119,-0.992588289741505,0.8071672354948806,18.057471578758786,6.7186147186147185,14.013605442176871,10.155677655677655,18.878622698161106,44.78925428439092,50.53533700814919,77.04159823929571,0.10246634791474875,0.38,0
0.0,6.0,0.0,34.0,12.0,22.0,35.294117647058826,6825.0,2215.0,792.0,2068.0,38.297872340425535,93.0,315.0,29.523809523809526,538.0,736.0,73.09782608695652,350.0,795.0,1145.0,428.0,513.0,187.0,167.0,140.0,728.0,669.0,2445.7299043476123,90.56601041932475,99.23417936239332,-8.668168943068565,0.834307992202729,17.499888243553496,6.17828773168579,13.429054054054054,9.883470004315926,17.660180939397694,40.54642166344294,46.3032644324035,71.66974078674322,0.11759334752702871,0.16,0
0.0,7.0,0.0,34.0,9.0,25.0,26.47058823529412,6875.0,2191.0,812.0,1940.0,41.855670103092784,79.0,247.0,31.983805668016196,488.0,628.0,77.70700636942675,302.0,701.0,1003.0,493.0,513.0,272.0,106.0,129.0,628.0,624.0,2343.7500210160993,93.48266582841984,100.86399909556573,-7.381333267145891,0.9610136452241715,21.034666478051566,5.968379446640316,13.678048780487805,9.847815414825725,18.79589055149268,43.891752577319586,49.42878284724227,68.18181879319562,0.07762422344314625,0.25,0
0.0,7.0,0.0,34.0,7.0,27.0,20.588235294117645,6800.0,2141.0,764.0,1833.0,41.680305510092744,110.0,339.0,32.448377581120944,503.0,652.0,77.14723926380368,256.0,690.0,946.0,433.0,535.0,195.0,90.0,148.0,650.0,685.0,2318.657647454371,92.33790949477086,103.5512941134726,-11.213384618701738,0.8093457943925234,18.674598230376358,5.333333333333333,13.256484149855908,9.455272363818091,20.151569939130958,44.680851063829785,50.498141404230424,68.19581316042267,0.09022890228970945,0.07,0
0.0,6.0,0.0,34.0,13.0,21.0,38.23529411764706,6800.0,2523.0,915.0,2255.0,40.57649667405765,189.0,556.0,33.992805755395686,504.0,672.0,75.0,354.0,814.0,1168.0,540.0,488.0,246.0,83.0,129.0,610.0,641.0,2580.574437316962,97.76892941027417,100.86901436977551,-3.100084959501345,1.1065573770491803,20.925573476634185,5.808039376538146,13.72681281618887,9.713097713097714,16.059604828412336,44.76718403547672,49.457399595402016,75.89924815638123,0.12201554150436453,0.12,1
1.0,2.0,2.0,34.0,20.0,14.0,58.82352941176471,6875.0,2517.0,923.0,2176.0,42.41727941176471,207.0,566.0,36.57243816254417,464.0,577.0,80.4159445407279,323.0,764.0,1087.0,567.0,558.0,283.0,130.0,137.0,653.0,619.0,2571.9609755130928,97.86307117268261,96.58000349342217,1.2830676792604407,1.0161290322580645,22.04543558002028,5.878070973612375,13.582222222222223,9.775179856115107,18.67544881320535,47.173713235294116,51.792681120055306,74.82068292401723,0.10660564882674667,0.62,1
1.0,1.0,3.0,34.0,24.0,10.0,70.58823529411765,6850.0,2546.0,901.0,2080.0,43.31730769230769,183.0,539.0,33.95176252319109,561.0,694.0,80.835734870317,246.0,847.0,1093.0,601.0,525.0,272.0,150.0,109.0,602.0,666.0,2591.455547319061,98.24594531956812,93.30663620687972,4.939309112688406,1.1447619047619049,23.191599818169855,4.628410159924742,13.705501618122977,9.508481948673337,18.039005483857665,47.71634615384615,53.367206627091925,75.66293568814777,0.12013271191033306,0.35,1
0.0,8.0,0.0,32.0,6.0,26.0,18.75,6475.0,1822.0,667.0,1740.0,38.333333333333336,109.0,364.0,29.945054945054945,379.0,561.0,67.5579322638146,256.0,537.0,793.0,390.0,525.0,255.0,93.0,123.0,648.0,618.0,2173.9642041127754,83.81002762387172,99.86364981966274,-16.05362219579102,0.7428571428571429,17.939577811915463,5.240532241555783,13.018181818181818,8.801331853496116,20.90101280336327,41.46551724137931,45.85170421372632,67.14947348610889,0.07554204395749678,0.06,0
0.0,8.0,0.0,32.0,10.0,22.0,31.25,6550.0,1921.0,689.0,1821.0,37.83635365183965,128.0,412.0,31.06796116504854,415.0,606.0,68.48184818481849,306.0,585.0,891.0,412.0,431.0,273.0,127.0,127.0,605.0,588.0,2139.7882891167587,89.7752366330097,95.71040324018942,-5.935166607179724,0.9559164733178654,19.254241276834982,5.762711864406779,13.280363223609534,9.17138445702522,17.112409871994412,41.35090609555189,46.008890421720224,65.33704699593156,0.0968588299230271,0.1,1
1.0,4.0,1.0,32.0,17.0,15.0,53.125,6450.0,2188.0,794.0,1948.0,40.75975359342916,182.0,506.0,35.96837944664031,418.0,543.0,76.97974217311234,362.0,633.0,995.0,514.0,477.0,282.0,151.0,125.0,623.0,563.0,2213.8987595578456,98.83017416916489,94.99079354559132,3.8393806235735752,1.0775681341719077,23.216960476668536,7.0703125,13.46808510638298,10.132382892057027,17.905943121415056,45.431211498973305,50.024692261262416,68.64802355218126,0.08947818915745934,0.18,0
0.0,5.0,0.0,34.0,18.0,16.0,52.94117647058824,6850.0,2388.0,890.0,2045.0,43.52078239608802,166.0,500.0,33.2,442.0,567.0,77.95414462081128,342.0,732.0,1074.0,548.0,465.0,232.0,138.0,104.0,644.0,570.0,2323.020218789482,102.79721117728278,97.88980662359339,4.907404553689389,1.178494623655914,23.589979784401574,6.634335596508245,13.505535055350553,10.156028368794326,16.851000913215533,47.57946210268948,52.03793452111154,67.82540784786809,0.1160344973101643,0.17,1
1.0,2.0,4.0,34.0,20.0,14.0,58.82352941176471,6825.0,2437.0,873.0,2025.0,43.111111111111114,167.0,439.0,38.041002277904326,524.0,676.0,77.51479289940828,350.0,709.0,1059.0,552.0,499.0,302.0,131.0,137.0,665.0,678.0,2381.679313341938,102.3227596741577,95.0589773911748,7.263782282982888,1.1062124248496994,23.176923816222832,6.802721088435374,14.011857707509881,10.377266046055855,17.68600430985596,47.23456790123457,52.466371574723134,69.79280039097253,0.09776265835625791,0.88,1
