playerID,year,tmID,PTS,FGM,FGA,FTM,FTA,DREB,OREB,AST,STL,BLK,PF,TO,GmPTS,GmFGM,GmFGA,GmFTM,GmFTA,GmDREB,GmOREB,GmAST,GmSTL,GmBLK,GmPF,GmTO,PIE
abrossv01w,2,MIN,343,114,293,96,132,131,43,53,42,9,70,85,2077,671,1810,559,727,693,308,437,210,127,695,507,0.19991115059973344
abrossv01w,3,MIN,314,119,316,56,116,101,45,60,42,10,73,92,2003,727,1775,383,578,650,309,466,226,102,617,529,0.10546706844597503
abrossv01w,4,MIN,318,112,285,69,98,97,44,82,44,11,79,90,2380,875,1978,450,624,718,361,580,242,101,634,558,0.11741973840665874
abrossv01w,5,MIN,146,49,139,28,46,57,17,45,30,2,42,43,2165,767,1900,454,640,724,332,526,257,139,660,613,0.07183580387685291
abrossv01w,6,MIN,304,109,276,53,73,78,29,60,48,6,86,80,2211,801,1946,437,601,715,310,531,258,127,624,536,0.10549675657220894
abrossv01w,7,MIN,263,99,241,41,62,62,44,54,34,1,66,61,2523,945,2211,485,681,804,340,491,193,113,654,530,0.09142318567389256
abrossv01w,8,MIN,345,132,298,36,43,97,53,85,44,4,86,68,2636,971,2355,531,674,785,397,596,238,95,713,561,0.16029411764705884
abrossv01w,9,CON,34,11,36,10,12,17,3,12,8,0,13,11,2690,965,2286,539,723,869,370,607,211,97,629,487,0.010806735360643378
adamsjo01w,4,MIN,33,13,33,2,2,13,10,4,2,3,10,10,2380,875,1978,450,624,718,361,580,242,101,634,558,0.010998810939357907
aguilel01w,3,UTA,43,14,33,4,7,11,0,16,3,2,5,11,2418,843,1911,643,844,721,347,478,228,178,665,522,0.021798365122615803
ajavoma01w,9,HOU,273,94,284,72,91,27,33,59,31,6,85,55,2561,923,2213,563,736,803,376,556,295,120,728,599,0.03616258218768679
ajavoma01w,10,WAS,272,85,253,74,110,37,27,37,37,4,84,50,2585,933,2205,580,827,803,388,453,314,118,725,607,0.038856775850995506
aldrima01w,1,WAS,63,25,54,7,22,16,8,28,9,4,30,27,2176,832,1813,403,578,646,300,521,245,126,597,506,0.013618677042801557
aldrima01w,2,WAS,7,3,9,1,1,0,2,2,0,0,5,4,1928,739,1915,333,504,699,356,424,257,127,537,495,-0.004271678769756515
alhalta01w,2,ORL,49,19,58,7,14,23,15,14,11,0,20,28,2140,768,1914,430,587,614,356,452,320,125,643,532,0.008149010477299184
allench01w,9,SAC,16,7,16,0,0,4,2,3,1,0,5,6,2545,883,2159,611,816,721,388,473,319,77,690,586,0.0032605151613955006
amachma01w,2,NYL,1,0,0,1,2,0,1,0,0,1,2,1,2162,833,1828,336,500,660,255,553,265,82,616,437,-0.001252740369558409
amachma01w,4,SEA,8,3,10,2,4,10,4,0,5,2,3,9,2388,890,2045,442,567,732,342,548,232,138,644,465,0.0028555111364934323
amachma01w,6,WAS,2,0,1,2,2,0,0,0,0,0,0,0,2263,847,1968,388,546,677,266,517,260,76,697,435,0.0006770480704129993
ambermo01w,3,SAC,0,0,0,0,0,0,0,0,0,0,2,0,2166,780,1945,494,653,648,301,500,247,109,675,456,-0.0015255530129672007
anderam01w,7,CON,0,0,0,0,0,2,0,0,0,0,0,0,2683,982,2216,545,675,926,342,630,252,153,530,514,0.0008581849388543231
anderam01w,7,NYL,0,0,1,0,0,1,1,0,1,0,0,1,2372,822,2069,512,650,736,285,475,252,112,674,576,0.0003575259206292456
anderch01w,4,SAC,42,19,44,4,12,17,7,5,5,5,33,17,2299,862,2107,425,626,718,349,568,297,122,641,461,-0.005097164702134438
anderch01w,5,SAC,77,25,64,27,37,20,14,5,3,6,46,25,2312,874,2072,435,604,635,389,519,314,118,641,485,-0.0032456994482310936
anderch01w,6,SAS,203,83,178,37,46,62,28,11,8,15,106,55,2141,764,1833,503,652,690,256,433,195,90,650,535,0.03295362082994304
anderch01w,7,SAS,153,59,112,35,45,57,28,15,7,10,73,29,2523,915,2255,504,672,814,354,540,246,83,610,488,0.049553442811869776
anderch01w,8,SAS,28,10,20,8,12,14,6,3,1,5,11,5,2517,923,2176,464,577,764,323,567,283,130,653,558,0.012075259758494805
anderjo01w,9,CON,97,35,126,11,15,47,11,26,7,1,17,16,2690,965,2286,539,723,869,370,607,211,97,629,487,0.02764513696908771
anderke01w,1,WAS,75,29,68,14,18,34,12,75,25,3,53,47,2176,832,1813,403,578,646,300,521,245,126,597,506,0.047665369649805445
anderke01w,2,CHA,12,2,16,8,10,12,3,14,6,0,8,17,2055,746,1780,410,528,639,309,467,217,114,605,474,0.003312476996687523
anderke01w,3,CHA,7,3,12,0,0,4,2,5,0,0,4,3,2241,770,1790,490,663,653,302,496,241,105,647,408,0.0006303183107469272
andrame01w,1,CLE,265,89,195,60,80,63,32,75,41,10,91,65,2185,809,1828,426,570,603,331,539,259,91,647,538,0.12629399585921325
andrame01w,2,CLE,152,58,171,30,45,66,21,100,51,10,77,61,2004,763,1770,372,505,662,297,503,267,83,532,444,0.07847682119205299
andrame01w,3,CLE,91,34,111,18,23,39,17,67,29,6,82,41,2071,760,1820,430,553,674,295,480,221,83,567,451,0.022663877266387727
andrame01w,5,CHA,9,3,7,3,3,3,1,7,0,1,12,3,2092,745,1744,436,590,616,256,426,210,134,648,479,0.0007942811755361397
anosini01w,9,MIN,314,99,226,116,166,153,78,45,75,43,125,42,2767,991,2303,652,864,792,353,557,309,131,751,472,0.15807291666666667
anosini01w,10,MIN,396,130,265,135,194,149,73,81,81,28,88,61,2731,949,2257,591,766,762,325,509,301,128,693,513,0.2252105406139636
arcaija01w,1,HOU,268,109,233,41,49,83,36,60,42,3,66,53,2475,891,1894,521,634,724,273,494,284,104,554,440,0.10775966918024811
arcaija01w,2,HOU,591,217,509,135,150,87,49,94,60,3,82,83,2047,747,1908,415,539,710,348,426,251,95,509,436,0.27078218169063484
arcaija01w,3,HOU,364,128,302,98,111,84,42,86,51,6,49,71,2072,755,1778,453,585,702,299,450,260,126,467,455,0.1864773078110528
arcaija01w,4,HOU,390,151,324,79,94,112,24,67,41,1,64,50,2244,828,1916,473,600,764,266,465,231,129,490,450,0.18350987689665044
arcaija01w,6,HOU,342,128,304,83,94,73,20,53,55,6,85,56,2309,860,1920,527,690,684,276,467,246,105,581,425,0.1247376311844078
askamma01w,1,MIA,251,85,209,80,117,135,96,29,17,21,95,49,1831,647,1774,452,664,595,365,415,272,88,707,524,0.2410656270305393
askamma01w,2,MIA,74,28,58,18,32,52,35,15,12,11,62,19,1957,754,1826,356,469,651,292,467,300,153,602,448,0.03743119266055046
askamma01w,3,LAS,61,26,55,9,14,25,24,4,11,4,25,11,2452,891,2002,476,645,814,329,583,257,161,664,517,0.023809523809523808
askamma01w,3,MIA,11,4,10,3,11,5,6,3,1,1,9,1,2046,774,1856,369,529,573,296,476,274,96,643,435,-0.00040160642570281126
atkinla01w,7,IND,99,38,87,18,39,51,25,22,18,5,31,34,2435,873,2144,518,676,755,339,501,354,93,606,528,0.04122497055359246
atkinla01w,8,SAC,58,22,47,14,19,31,13,15,10,5,15,33,2527,901,2214,572,745,723,452,537,325,101,642,611,0.027280994240678993
atkinla01w,9,SAC,14,6,16,2,4,11,3,8,5,2,5,10,2545,883,2159,611,816,721,388,473,319,77,690,586,0.008803390935767852
atkinla01w,10,SEA,5,2,8,1,2,12,6,5,10,1,5,4,2544,909,2116,555,707,788,316,536,276,150,710,555,0.011123787792355962
atunrmo01w,9,SAS,71,24,87,11,16,32,16,23,16,13,21,26,2546,901,2080,561,694,847,246,601,272,150,602,525,0.020493827160493826
augusse01w,7,MIN,744,283,620,148,165,113,15,50,21,18,58,71,2523,945,2211,485,681,804,340,491,193,113,654,530,0.2899780081683946
augusse01w,8,MIN,769,296,583,151,173,99,37,79,41,21,58,83,2636,971,2355,531,674,785,397,596,238,95,713,561,0.3335294117647059
augusse01w,9,MIN,591,233,496,105,118,92,28,83,32,12,46,52,2767,991,2303,652,864,792,353,557,309,131,751,472,0.23125
augusse01w,10,MIN,126,49,86,19,21,21,4,9,12,3,5,13,2731,949,2257,591,766,762,325,509,301,128,693,513,0.062211355609888615
aycocan01w,1,MIN,0,0,0,0,0,3,0,4,0,0,1,0,2193,770,1831,449,592,612,258,495,237,63,690,497,0.004592422502870264
aycocan01w,1,SEA,0,0,3,0,0,1,1,0,0,0,2,0,1822,667,1740,379,561,537,256,390,255,93,648,525,-0.004663557628247834
azizle01w,4,IND,10,4,14,2,4,7,2,1,0,4,5,3,2337,839,2011,449,563,654,334,539,299,121,668,474,0.0006140620202640467
azzije01w,1,UTA,144,47,104,40,43,36,5,92,12,5,43,28,2413,858,1896,609,790,732,348,522,214,157,698,544,0.09446935724962631
azzije01w,2,UTA,276,75,184,88,96,88,10,171,22,10,89,69,2207,811,1849,507,675,775,295,524,202,156,622,493,0.18108527131782945
azzije01w,3,UTA,306,91,198,83,104,54,15,158,27,14,102,67,2418,843,1911,643,844,721,347,478,228,178,665,522,0.1589464123524069
azzije01w,4,SAS,260,85,211,51,65,81,10,111,27,9,98,61,2215,792,2068,538,736,795,350,428,187,167,728,513,0.1621737270004279
badertr01w,1,CLE,47,17,48,5,6,9,2,21,17,1,16,18,2185,809,1828,426,570,603,331,539,259,91,647,538,0.02035886818495514
badertr01w,2,CLE,21,8,20,0,0,10,2,11,5,0,7,8,2004,763,1770,372,505,662,297,503,267,83,532,444,0.01390728476821192
badertr01w,3,CLE,14,4,26,5,6,6,1,15,6,1,3,7,2071,760,1820,430,553,674,295,480,221,83,567,451,0.006276150627615063
bakersh01w,7,NYL,251,97,251,48,56,33,23,35,46,2,69,50,2372,822,2069,512,650,736,285,475,252,112,674,576,0.06900250268144441
bakersh01w,8,LAS,203,63,192,70,84,52,17,77,36,2,58,65,2533,940,2305,493,627,783,356,554,245,107,732,571,0.07219164778245386
bakersh01w,8,NYL,5,2,2,0,0,1,0,0,0,0,1,0,2413,870,2087,430,580,788,287,500,289,109,618,612,0.0031426775612822125
bakersh01w,9,IND,49,12,37,25,34,15,7,15,9,1,15,11,2473,876,2179,495,656,778,349,500,324,165,727,585,0.02056555269922879
bakersh01w,10,DET,7,2,3,3,3,0,1,1,1,0,1,1,2652,980,2277,539,721,853,373,575,261,97,766,546,0.0036414565826330533
balesal01w,8,IND,55,24,42,7,8,33,12,2,4,13,14,7,2480,907,2167,478,617,812,341,511,308,136,646,589,0.038764208685514424
balesal01w,9,ATL,82,30,74,21,31,82,20,11,15,29,37,10,2534,895,2258,542,725,737,340,492,285,142,796,593,0.08382570162481537
balesal01w,9,IND,37,14,36,7,9,15,7,2,5,14,18,3,2473,876,2179,495,656,778,349,500,324,165,727,585,0.015745501285347043
banchrh01w,1,SAC,6,2,7,2,4,1,2,1,0,0,3,2,2343,876,1993,449,650,650,388,567,332,157,571,458,-0.0016506189821182944
baranel01w,2,MIA,378,141,330,66,71,151,40,63,33,57,81,62,1957,754,1826,356,469,651,292,467,300,153,602,448,0.24697247706422018
baranel01w,4,NYL,278,107,257,31,35,136,45,64,36,43,69,62,2243,825,1923,412,537,686,271,527,262,128,587,470,0.1667175572519084
baranel01w,5,NYL,394,146,315,49,53,213,33,67,37,58,88,80,2252,819,1932,398,531,741,263,539,209,124,587,506,0.2604199310560953
baranel01w,6,NYL,288,104,236,47,55,188,39,59,25,46,79,59,2316,828,1860,452,552,732,242,498,214,112,613,462,0.18757225433526012
barksla01w,2,POR,2,1,10,0,0,5,1,4,2,0,3,1,2088,733,1891,450,612,696,300,451,244,106,633,500,0.0004068348250610252
barksla01w,3,POR,100,36,101,23,26,22,18,12,8,7,31,23,2195,829,1951,410,564,641,307,492,239,120,623,493,0.02340655383507382
barksla01w,4,SAS,59,21,79,2,2,25,8,5,1,3,21,10,2215,792,2068,538,736,795,350,428,187,167,728,513,0.005562687205819427
barnead01w,1,CLE,8,3,5,2,4,0,2,4,0,0,2,2,2185,809,1828,426,570,603,331,539,259,91,647,538,0.003450655624568668
barnead01w,2,CLE,2,1,1,0,0,1,0,0,0,0,0,0,2004,763,1770,372,505,662,297,503,267,83,532,444,0.001986754966887417
barnead01w,3,SEA,90,37,111,15,29,57,45,28,32,9,64,25,2188,794,1948,418,543,633,362,514,282,151,623,477,0.03813984610237538
barnead01w,4,SEA,88,32,84,12,21,39,26,23,11,7,36,18,2388,890,2045,442,567,732,342,548,232,138,644,465,0.0356938892061679
barnead01w,5,SEA,67,21,69,22,31,30,33,31,23,2,38,24,2437,873,2025,524,676,709,350,552,302,131,665,499,0.027926657263751764
barnequ01w,1,SEA,209,89,213,30,56,57,27,33,19,33,103,62,1822,667,1740,379,561,537,256,390,255,93,648,525,0.04397068620919387
barnequ01w,2,SEA,68,23,59,21,27,20,14,11,9,6,29,16,1921,689,1821,415,606,585,306,412,273,127,605,431,0.02956604673342871
barnequ01w,3,PHO,3,0,7,3,4,1,0,0,1,2,1,0,2091,793,1889,405,538,626,292,427,267,94,623,501,-0.002398081534772182
batkosu01w,6,SEA,199,76,174,45,58,68,26,26,17,24,85,32,2498,906,2066,544,688,776,323,520,201,158,657,516,0.06084731305089565
batkosu01w,10,SEA,47,21,43,2,8,20,9,4,5,6,29,24,2544,909,2116,555,707,788,316,536,276,150,710,555,0.001426126640045636
batteja01w,6,MIN,0,0,6,0,0,5,0,3,0,1,4,3,2211,801,1946,437,601,715,310,531,258,127,624,536,-0.0030727210652099694
batteja01w,7,DET,36,15,54,4,7,12,13,7,2,3,21,4,2527,919,2220,553,746,880,406,572,213,137,711,537,-0.0011617775196049957
battlas01w,6,SEA,2,1,2,0,0,2,0,0,0,0,1,1,2498,906,2066,544,688,776,323,520,201,158,657,516,0.0005686664771111743
battlas01w,7,NYL,143,54,141,20,25,49,13,29,31,3,32,38,2372,822,2069,512,650,736,285,475,252,112,674,576,0.07007508044333215
battlas01w,8,NYL,252,89,244,45,58,94,32,56,35,2,50,48,2413,870,2087,430,580,788,287,500,289,109,618,612,0.1181646763042112
battlas01w,9,NYL,121,37,98,36,50,35,18,24,15,1,26,28,2573,912,2168,490,653,778,327,551,290,117,655,547,0.04210819854991634
battlas01w,10,NYL,177,63,148,32,46,68,17,40,31,2,48,52,2512,900,2168,458,582,802,280,526,276,121,637,543,0.07251361421610776
bauerca01w,1,CHA,76,29,72,18,21,36,20,14,8,3,72,28,2186,812,1903,431,577,630,305,551,222,90,713,496,-0.0003729951510630362
bauerca01w,2,WAS,15,5,17,5,10,10,8,3,2,1,12,6,1928,739,1915,333,504,699,356,424,257,127,537,495,-0.00042716787697565144
bauerca01w,3,SAC,43,17,57,9,15,27,14,1,2,5,34,25,2166,780,1945,494,653,648,301,500,247,109,675,456,-0.017162471395881007
beardal01w,5,WAS,446,159,380,107,149,115,28,91,69,34,98,80,2325,873,2088,474,661,726,337,467,255,128,652,424,0.20360065466448446
beardal01w,6,WAS,422,155,408,80,105,105,25,90,45,9,87,63,2263,847,1968,388,546,677,266,517,260,76,697,435,0.16993906567366282
beardal01w,7,WAS,614,232,469,113,149,126,23,98,59,25,92,90,2747,1016,2199,528,715,770,330,576,306,113,784,541,0.24201506102311088
beardal01w,8,WAS,622,224,539,127,150,114,25,99,64,24,105,94,2585,877,2170,668,839,783,335,472,282,133,763,571,0.2480744544287548
beardal01w,9,WAS,532,187,474,107,146,114,4,117,55,19,111,106,2368,885,2131,435,659,770,362,483,241,93,757,637,0.23378212974296206
beardal01w,10,WAS,492,188,438,84,114,104,19,68,72,18,97,100,2585,933,2205,580,827,803,388,453,314,118,725,607,0.17822736030828518
beckki01w,9,SEA,17,4,9,5,6,10,2,6,4,2,7,4,2493,899,2112,552,728,822,340,530,269,140,684,526,0.012535612535612535
bennije01w,6,IND,9,3,8,3,4,3,3,4,1,1,5,4,2170,784,1958,452,595,671,341,493,336,95,668,477,0.002805049088359046
berezva01w,9,SAS,0,0,2,0,0,0,0,0,0,0,2,0,2546,901,2080,561,694,847,246,601,272,150,602,525,-0.0019753086419753087
berthlu01w,3,CLE,8,3,7,2,4,1,3,0,0,0,5,0,2071,760,1820,430,553,674,295,480,221,83,567,451,-0.0003486750348675035
berthlu01w,4,CLE,84,27,52,30,46,22,20,6,10,4,38,22,2229,815,1975,464,643,720,349,517,226,86,639,466,0.022517911975435005
berthlu01w,5,HOU,37,12,34,13,18,15,12,4,6,2,28,9,2177,798,1933,458,615,724,311,451,242,107,555,484,0.0033967391304347825
beviltu01w,1,POR,153,40,112,56,72,76,19,89,41,6,93,66,2155,761,1828,488,697,627,309,480,265,93,761,593,0.1133879781420765
beviltu01w,2,POR,153,39,119,52,71,61,27,103,59,6,102,52,2088,733,1891,450,612,696,300,451,244,106,633,500,0.11350691619202603
beviltu01w,3,POR,84,25,61,19,29,26,7,44,22,3,49,27,2195,829,1951,410,564,641,307,492,239,120,623,493,0.04249189773136478
beviltu01w,4,SEA,58,17,51,16,21,17,9,32,14,1,30,20,2388,890,2045,442,567,732,342,548,232,138,644,465,0.0211307824100514
beviltu01w,5,SEA,79,24,60,20,29,20,6,29,38,2,48,26,2437,873,2025,524,676,709,350,552,302,131,665,499,0.028772919605077572
beviltu01w,6,IND,194,63,162,24,44,51,12,80,60,0,69,51,2170,784,1958,452,595,671,341,493,336,95,668,477,0.10659186535764376
beviltu01w,7,IND,223,76,185,38,53,67,10,79,71,1,72,54,2435,873,2144,518,676,755,339,501,354,93,606,528,0.11513545347467609
beviltu01w,8,IND,180,66,150,15,22,60,15,92,56,2,88,53,2480,907,2167,478,617,812,341,511,308,136,646,589,0.0958904109589041
beviltu01w,9,IND,175,64,158,17,28,56,12,65,59,4,73,35,2473,876,2179,495,656,778,349,500,324,165,727,585,0.09640102827763496
beviltu01w,10,IND,209,68,181,36,54,67,12,97,62,8,76,48,2606,890,2212,613,746,780,342,527,373,117,692,531,0.10340136054421768
bibbyje01w,1,NYL,19,3,18,11,13,2,3,11,3,0,9,12,2148,792,1815,429,567,652,288,477,246,102,617,474,-0.0010231923601637107
bibrzag01w,5,SAS,159,55,151,23,26,23,5,40,21,7,38,32,2191,812,1940,488,628,701,302,493,272,106,628,513,0.05509641873278237
bibrzag01w,7,SAS,361,130,311,46,53,56,10,48,26,12,49,47,2523,915,2255,504,672,814,354,540,246,83,610,488,0.12561221549985596
birdsu01w,3,SEA,461,151,375,102,112,66,17,191,55,3,48,109,2188,794,1948,418,543,633,362,514,282,151,623,477,0.26229508196721313
birdsu01w,4,SEA,420,155,368,61,69,91,22,221,48,1,47,110,2388,890,2045,442,567,732,342,548,232,138,644,465,0.23615077098800685
birdsu01w,5,SEA,439,151,326,73,85,84,22,184,51,5,48,87,2437,873,2025,524,676,709,350,552,302,131,665,499,0.2535966149506347
birdsu01w,6,SEA,364,130,294,59,69,51,21,176,29,6,46,87,2498,906,2066,544,688,776,323,520,201,158,657,516,0.18566960477679842
birdsu01w,7,SEA,389,137,333,59,68,78,24,162,61,5,60,88,2644,961,2124,562,712,821,327,514,232,127,682,570,0.18766684463427658
birdsu01w,8,SEA,303,118,276,22,26,49,8,143,43,8,46,67,2734,964,2210,582,715,820,344,533,242,151,620,533,0.13255074590364394
birdsu01w,9,SEA,465,172,390,74,85,70,14,169,39,3,61,88,2493,899,2112,552,728,822,340,530,269,140,684,526,0.2128205128205128
birdsu01w,10,SEA,397,154,377,35,41,66,12,179,47,3,50,81,2544,909,2116,555,707,788,316,536,276,150,710,555,0.19195664575014262
bjorkte01w,5,CHA,2,1,3,0,0,0,0,0,0,0,1,1,2092,745,1744,436,590,616,256,426,210,134,648,479,-0.0015885623510722795
blackch01w,10,CON,97,35,92,27,43,66,41,6,13,27,54,25,2651,966,2381,517,692,826,358,608,250,130,677,453,0.03442711135018827
blackde01w,1,MIA,152,57,150,29,42,69,23,98,58,1,86,50,1831,647,1774,452,664,595,365,415,272,88,707,524,0.19103313840155944
blackde01w,2,MIA,180,70,187,37,48,83,43,123,82,2,69,51,1957,754,1826,356,469,651,292,467,300,153,602,448,0.1779816513761468
blackde01w,3,MIA,153,64,160,25,33,82,41,137,59,5,75,32,2046,774,1856,369,529,573,296,476,274,96,643,435,0.19518072289156627
blackde01w,4,CON,55,24,68,6,9,35,16,46,20,2,33,18,2384,864,2102,479,646,762,333,520,270,111,663,434,0.04045893719806763
blackde01w,5,CON,55,26,56,3,4,23,13,47,19,0,35,15,2335,876,2051,434,590,724,321,572,299,96,610,462,0.040046096225871505
blodgci01w,1,SAC,52,20,50,4,6,8,1,3,8,1,9,13,2343,876,1993,449,650,650,388,567,332,157,571,458,0.009903713892709767
blodgci01w,2,SAC,34,13,29,0,0,8,1,6,6,1,6,11,2294,837,1974,457,618,723,374,558,276,158,588,494,0.012665515256188831
blueni01w,7,WAS,54,14,54,25,31,13,7,36,18,0,36,18,2747,1016,2199,528,715,770,330,576,306,113,784,541,0.01272396780057128
blueni01w,8,WAS,107,35,108,31,37,50,13,48,22,5,55,37,2585,877,2170,668,839,783,335,472,282,133,763,571,0.0417201540436457
blueni01w,9,WAS,99,33,102,19,25,26,15,73,19,2,59,42,2368,885,2131,435,659,770,362,483,241,93,757,637,0.04039167686658507
blueni01w,10,WAS,24,7,24,7,10,8,2,12,7,0,12,13,2585,933,2205,580,827,803,388,453,314,118,725,607,0.00449582530507386
blueoc01w,4,HOU,4,1,4,2,4,1,1,2,0,0,3,2,2244,828,1916,473,600,764,266,465,231,129,490,450,-0.0014314342971657602
blueoc01w,5,HOU,44,16,42,12,13,9,12,5,1,0,10,7,2177,798,1933,458,615,724,311,451,242,107,555,484,0.014266304347826086
bobbish01w,9,LAS,106,35,127,16,22,48,16,90,25,1,40,63,2598,954,2248,539,717,896,386,613,251,216,713,608,0.0409967845659164
bobbish01w,10,LAS,71,26,85,11,13,22,11,46,15,1,34,28,2533,973,2264,435,550,883,365,587,217,166,583,568,0.019185895773917553
boddiwh01w,10,SAC,2,1,1,0,0,0,0,0,1,0,1,1,2610,946,2194,586,744,763,391,540,289,98,645,584,0.0005520287054926856
boltoru01w,1,SAC,380,133,368,64,84,64,42,57,34,1,60,45,2343,876,1993,449,650,650,388,567,332,157,571,458,0.10811554332874829
boltoru01w,2,SAC,222,73,216,36,52,59,34,55,28,1,55,39,2294,837,1974,457,618,723,374,558,276,158,588,494,0.07397812320092113
boltoru01w,3,SAC,349,125,316,56,77,63,31,37,45,2,74,35,2166,780,1945,494,653,648,301,500,247,109,675,456,0.14454614797864226
boltoru01w,4,SAC,149,55,175,20,26,42,15,35,33,2,52,21,2299,862,2107,425,626,718,349,568,297,122,641,461,0.043644472762026126
boltoru01w,5,SAC,160,57,154,14,19,32,17,31,23,0,45,15,2312,874,2072,435,604,635,389,519,314,118,641,485,0.06004543979227524
bondla01w,7,CHA,193,63,158,57,77,42,7,73,35,8,83,80,2456,864,2178,552,777,747,347,527,315,155,734,574,0.05003450655624569
bondla01w,9,IND,74,26,90,13,16,24,7,27,15,4,56,33,2473,876,2179,495,656,778,349,500,324,165,727,585,-0.006748071979434447
bonfisu01w,3,PHO,105,43,89,19,25,21,16,23,12,0,35,18,2091,793,1889,405,538,626,292,427,267,94,623,501,0.051159072741806554
bonnede01w,10,PHO,381,127,278,125,154,126,70,13,23,25,70,34,3156,1128,2454,643,752,906,284,625,225,181,740,500,0.12411419315650941
bowenli01w,8,NYL,9,3,10,0,0,2,0,1,0,0,0,4,2413,870,2087,430,580,788,287,500,289,109,618,612,0.0006285355122564425
boydca01w,2,DET,75,23,67,18,20,16,10,14,11,2,32,16,2103,774,1914,412,542,621,324,469,225,82,602,498,0.02238209432454037
braxtka01w,6,DET,227,97,210,33,60,58,42,14,18,13,78,52,2247,831,2060,509,774,803,412,474,241,155,761,571,0.06094069529652352
braxtka01w,7,DET,146,58,143,30,48,75,42,26,11,11,83,53,2527,919,2220,553,746,880,406,572,213,137,711,537,0.02643043857101365
braxtka01w,8,DET,207,84,188,39,58,112,54,16,14,16,91,62,2697,972,2261,595,785,931,380,563,227,117,702,564,0.05620608899297424
braxtka01w,9,DET,295,107,258,81,109,120,48,27,14,24,84,54,2672,974,2295,556,744,843,405,604,278,118,724,496,0.09069707178025395
braxtka01w,10,DET,252,106,201,40,62,101,66,41,19,18,79,51,2652,980,2277,539,721,853,373,575,261,97,766,546,0.1165266106442577
brazian01w,1,CHA,51,19,49,13,19,18,16,5,5,0,24,17,2186,812,1903,431,577,630,305,551,222,90,713,496,0.007459903021260724
brazian01w,2,IND,127,50,115,27,35,56,21,7,9,13,27,20,2153,762,1822,472,591,649,286,458,242,118,600,491,0.06694560669456066
bristre01w,2,CHA,0,0,1,0,0,0,2,0,0,0,0,1,2055,746,1780,410,528,639,309,467,217,114,605,474,-0.000736105999263894
brogami01w,1,PHO,211,70,137,63,79,71,40,49,30,6,88,36,2243,803,1800,513,661,619,275,465,285,91,630,429,0.11125078566939033
brondsa01w,2,MIA,367,142,344,57,70,40,10,63,28,4,61,36,1957,754,1826,356,469,651,292,467,300,153,602,448,0.141651376146789
brondsa01w,3,MIA,263,97,266,55,67,34,7,46,26,4,40,40,2046,774,1856,369,529,573,296,476,274,96,643,435,0.09116465863453815
brondsa01w,4,SEA,280,117,282,25,31,37,19,69,31,2,58,37,2388,890,2045,442,567,732,342,548,232,138,644,465,0.09223300970873786
brownco01w,4,IND,186,61,164,28,33,30,11,31,21,4,30,36,2337,839,2011,449,563,654,334,539,299,121,668,474,0.062327295056800736
brownco01w,5,IND,104,37,108,10,16,24,10,41,7,1,31,31,2198,791,2011,450,580,705,396,555,261,134,639,486,0.028164347249834326
brownco01w,6,IND,6,2,5,0,0,2,0,3,1,0,1,3,2170,784,1958,452,595,671,341,493,336,95,668,477,0.0035063113604488078
brownco01w,7,CHI,48,16,59,4,8,18,4,26,10,0,12,18,2322,858,2175,449,643,680,357,509,277,125,674,527,0.02050113895216401
browned01w,1,DET,188,60,168,67,80,52,36,72,24,5,77,68,2331,868,1980,519,699,644,341,503,260,88,701,530,0.06330884924798881
browned01w,2,DET,237,85,232,47,60,70,31,87,33,7,83,68,2103,774,1914,412,542,621,324,469,225,82,602,498,0.1079136690647482
browned01w,3,DET,115,43,131,23,32,53,29,58,25,7,73,60,2114,766,1919,472,651,719,360,478,201,132,609,541,0.030564263322884012
browned01w,4,PHO,118,41,152,36,44,42,29,62,30,7,44,47,2097,801,2095,379,556,643,357,461,310,111,664,479,0.05305039787798409
browned01w,7,HOU,4,1,5,2,2,3,1,1,1,0,2,2,2507,928,2098,482,678,822,303,532,252,84,617,566,0.0008534850640113798
brownki01w,3,WAS,28,12,35,3,3,8,4,6,5,0,10,5,2135,806,1910,359,478,708,330,516,221,94,583,455,0.007184846505551927
brownki01w,4,WAS,60,24,72,2,3,26,6,28,13,1,23,22,2330,896,2191,381,507,703,382,568,213,99,676,462,0.024406552992310263
brownki01w,5,WAS,104,35,88,21,24,41,9,42,13,2,21,33,2325,873,2088,474,661,726,337,467,255,128,652,424,0.06252045826513912
brownki01w,6,HOU,0,0,0,0,0,1,0,2,1,0,1,2,2309,860,1920,527,690,684,276,467,246,105,581,425,0.0005997001499250374
brownki01w,6,WAS,2,1,2,0,0,0,0,0,2,0,0,2,2263,847,1968,388,546,677,266,517,260,76,697,435,0.0006770480704129993
brownki01w,7,NYL,20,6,20,7,8,6,2,9,2,0,7,3,2372,822,2069,512,650,736,285,475,252,112,674,576,0.009295673936360386
brownki01w,8,LAS,131,39,99,35,40,31,8,48,12,3,21,25,2533,940,2305,493,627,783,356,554,245,107,732,571,0.07542894140498543
brownki01w,8,MIN,11,2,9,6,8,3,2,2,1,1,5,2,2636,971,2355,531,674,785,397,596,238,95,713,561,0.0014705882352941176
brownki01w,9,LAS,158,52,146,31,34,51,8,66,19,0,41,39,2598,954,2248,539,717,896,386,613,251,216,713,608,0.06484458735262594
